idr_name,NAME,"GO:1903214,regulation of protein targeting to mitochondrion","GO:0006626,protein targeting to mitochondrion","GO:0006613,cotranslational protein targeting to membrane","GO:1903955,positive regulation of protein targeting to mitochondrion","GO:0005739,mitochondrion","GO:0005743,mitochondrial inner membrane","GO:0005759,mitochondrial matrix","GO:0005741,mitochondrial outer membrane","GO:0005740,mitochondrial envelope","GO:0005758,mitochondrial intermembrane space","GO:0098798,mitochondrial protein complex","GO:0098573,intrinsic component of mitochondrial membrane","GO:0098799,outer mitochondrial membrane protein complex","GO:0031966,mitochondrial membrane","GO:0051646,mitochondrion localization","GO:0051654,establishment of mitochondrion localization","GO:0005730,nucleolus","GO:0005654, nucleoplasm"
HUMAN16873_1to259,A8MVX0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16873_445to815,A8MVX0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16875_1020to1333,Q07889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16877_292to379,Q5MAI5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16878_293to538,Q8IVH8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16881_123to202,Q9BTF0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16883_1to48,P32418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16883_280to318,P32418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16885_33to127,Q504Y2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16893_325to373,Q9BTC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16893_419to482,Q9BTC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16893_540to594,Q9BTC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16894_1to88,Q8TDS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16894_374to423,Q8TDS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16896_19to153,P47974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16896_219to494,P47974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16899_140to700,Q8IVE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16899_1453to1493,Q8IVE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16899_34to132,Q8IVE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16907_1to33,Q9H222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16909_1to35,Q9H221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16912_1to60,Q07837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16918_1to34,Q7Z624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16919_1to81,O95343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16919_247to332,O95343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16920_153to291,Q9NPC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16921_1to206,Q8N5C6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16921_782to819,Q8N5C6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16922_309to398,Q02156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16923_359to820,Q99814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16924_1to125,A6NEH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16929_29to77,Q07326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16932_1to54,Q9P021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16933_1to356,O75159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16939_1to40,Q8N801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16939_50to95,Q8N801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16946_316to430,Q9HB15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16947_138to363,P52701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16947_1to86,P52701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16948_1to150,Q86XK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN16949_195to431,P32314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16949_1to110,P32314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16952_1to287,Q6ZMI0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16952_446to780,Q6ZMI0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16957_652to694,P22888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16962_1360to1400,Q9ULB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN16962_1428to1477,Q9ULB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN16974_1to38,O95800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16974_234to327,O95800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16974_402to540,O95800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16985_181to287,Q8N5S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16985_1to45,Q8N5S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16987_1277to1355,Q6ZMW3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16987_607to671,Q6ZMW3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16992_57to87,P46199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16993_1209to1871,Q3V6T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16993_219to267,Q3V6T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16993_298to717,Q3V6T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16993_897to1100,Q3V6T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16995_136to322,Q96G28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN16997_684to849,Q5MIZ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN16998_754to783,Q8TCS8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
HUMAN17000_176to553,Q96PX6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17000_1to140,Q96PX6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17001_318to470,Q86Y07,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HUMAN17009_498to736,Q9BWT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17010_283to596,Q04864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17011_62to104,Q3MIT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17014_1to65,Q92968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17014_214to269,Q92968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17014_337to403,Q92968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17015_526to626,Q6NSI8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17015_63to143,Q6NSI8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17017_101to159,A8MZ97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17017_1to72,A8MZ97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17020_3331to3513,Q70CQ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17020_479to848,Q70CQ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17020_85to144,Q70CQ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17022_1to660,Q3B820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17029_1to41,Q9NY97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17029_58to93,Q9NY97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17031_1201to1231,Q8NDI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17031_164to1102,Q8NDI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17032_1to354,P32242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17034_632to734,O95876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17043_1to60,Q9P1Q0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17043_481to575,Q9P1Q0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17047_1to893,Q6ULP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17048_1to63,Q14140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17048_255to296,Q14140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17048_78to240,Q14140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17049_1to30,P43007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17049_485to532,P43007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17050_1to620,Q76N32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17058_177to290,O00470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17058_1to86,O00470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17061_1to926,Q9NY74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17065_1to71,Q9NRX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17071_107to149,P08567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17071_194to234,P08567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17072_1to30,Q5FWF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17076_1to45,P42331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17076_357to577,P42331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17079_1to49,O95393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17079_276to319,O95393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17083_402to444,Q9H6X2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17083_475to564,Q9H6X2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17086_1to42,Q9UMS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17089_1to31,Q2M2I8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17089_323to961,Q2M2I8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17092_1to89,Q96IK5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17093_1to115,Q8WVK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17095_1to221,Q05195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17098_1to45,Q53RT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17100_274to350,Q9NWW7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17108_127to160,P01135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17108_1to37,P01135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17111_124to186,Q6QHK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17111_1to64,Q6QHK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17112_64to95,Q8N1N0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17113_28to64,Q9UJ71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17114_152to183,Q9UIW0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17114_1to107,Q9UIW0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17122_1to37,Q96PE7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HUMAN17123_100to364,O00566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17123_512to681,O00566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17125_47to123,Q9ULR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17129_137to211,O75923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17130_1to42,Q9NR63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17135_137to257,Q04741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN17135_1to71,Q04741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN17140_1to78,A8MTQ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17140_208to251,A8MTQ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17142_385to418,Q6GMV2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17145_1to544,Q8TF61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17146_1to589,Q05215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17147_1to4104,Q8TCU4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17151_250to358,O75319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17153_1to922,A6NCI8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17154_172to247,O95630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17160_1to36,Q16854,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HUMAN17161_1158to1296,O43151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17161_1455to1500,O43151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17161_1589to1627,O43151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17161_1to684,O43151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17161_986to1104,O43151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17164_1to31,Q9H8S9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17166_217to293,Q9BY07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17166_419to482,Q9BY07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17166_41to91,Q9BY07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17168_1023to1141,Q14203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17168_534to565,Q14203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17168_66to290,Q14203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17173_1to48,Q9BST9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17173_205to247,Q9BST9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17173_432to563,Q9BST9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17177_1to71,Q13724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17179_655to714,Q17RM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17180_424to519,Q49AM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17180_83to299,Q49AM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17181_140to198,Q6XYB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17181_1to90,Q6XYB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17185_1to170,O43763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17187_263to293,Q9Y679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17187_337to410,Q9Y679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17188_67to107,O43464,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
HUMAN17190_254to481,Q99704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17191_458to530,Q8TC57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17192_1to34,O95754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17192_688to739,O95754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17195_1to37,Q9NR33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17196_329to407,P25103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17197_62to118,Q9H8M9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17199_1to72,P49406,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
HUMAN17201_1to293,P16383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17201_382to433,P16383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17204_1to34,Q6UW15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17206_1to31,P48304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17207_1to30,P05451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17208_1to34,Q06141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17210_633to672,P26232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17210_911to953,P26232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17211_347to484,Q86UE6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17212_1to35,P53597,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HUMAN17213_1to177,Q9C0G6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17214_1to38,Q86V40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17214_354to431,Q86V40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17214_446to505,Q86V40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17217_115to381,Q9P0J7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17217_29to107,Q9P0J7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17218_1to588,Q9HCS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17219_1to381,O43493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17220_1to60,Q6NUM9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17222_1to35,Q96FG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17229_1to30,P38435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17229_727to758,P38435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17234_78to116,O95183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17242_1to101,Q53GS9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17243_25to103,Q2NKX9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17249_1to239,Q96SQ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17250_1to83,Q9UNP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17252_1362to1494,O95602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17252_208to249,O95602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17253_1to53,Q96EY7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
HUMAN17255_1to238,Q16891,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
HUMAN17256_1to85,Q9NZE8,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
HUMAN17257_142to201,Q9H902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17260_176to222,Q9Y3E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17262_523to605,O00237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17264_135to173,P01732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17272_1to259,Q9NPI7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17278_1to127,A8MTJ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17278_209to396,A8MTJ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17280_1081to1116,Q9NZJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17280_1to100,Q9NZJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17280_507to582,Q9NZJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17280_748to879,Q9NZJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17281_1to76,P49247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17337_168to210,P82675,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
HUMAN17338_54to203,Q96K75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17341_76to217,A0A087WUV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17343_1to33,Q8N271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17349_257to1391,Q5JPF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17351_202to380,P18089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17352_1to53,Q6HA08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17352_284to431,Q6HA08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17354_334to370,Q9NQZ5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
HUMAN17355_203to238,O75204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17357_184to256,O75643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17357_1to90,O75643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17357_366to404,O75643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17359_184to237,Q15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17359_1to98,Q15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17359_305to368,Q15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17359_377to413,Q15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17359_449to503,Q15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17359_533to618,Q15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17362_147to496,Q03989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17362_1to56,Q03989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN17364_476to904,Q9P2N6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17366_1to43,Q9H0V9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17366_282to348,Q9H0V9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17367_1to40,Q6P4Q7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17367_648to688,Q6P4Q7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17367_727to775,Q6P4Q7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17368_657to707,Q8NE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17369_1to31,Q86SG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17369_43to109,Q86SG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN17371_688to728,Q9C0C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN17372_107to148,Q8IXR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
